run,P0DT0H45M0S,P0DT1H0M0S,P0DT1H15M0S,P0DT1H30M0S,P0DT1H45M0S,P0DT2H0M0S,P0DT2H15M0S,P0DT2H30M0S,P0DT2H45M0S,P0DT3H0M0S,P0DT3H15M0S,P0DT3H30M0S,P0DT3H45M0S,P0DT4H0M0S,P0DT4H15M0S,P0DT4H30M0S,P0DT4H45M0S,P0DT5H0M0S,P0DT5H15M0S,P0DT5H30M0S,P0DT5H45M0S,P0DT6H0M0S,P0DT6H15M0S,P0DT6H30M0S,P0DT6H45M0S,P0DT7H0M0S,P0DT7H15M0S,P0DT7H30M0S,P0DT7H45M0S,P0DT8H0M0S,P0DT8H15M0S,P0DT8H30M0S,P0DT8H45M0S,P0DT9H0M0S,P0DT9H15M0S,P0DT9H30M0S,P0DT9H45M0S,P0DT10H0M0S,P0DT10H15M0S,P0DT10H30M0S,P0DT10H45M0S,P0DT11H0M0S,P0DT11H15M0S,P0DT11H30M0S,P0DT11H45M0S,P0DT12H0M0S,P0DT12H15M0S,P0DT12H30M0S,P0DT12H45M0S,P0DT13H0M0S,P0DT13H15M0S,P0DT13H30M0S,P0DT13H45M0S,P0DT14H0M0S,P0DT14H15M0S,P0DT14H30M0S,P0DT14H45M0S,P0DT15H0M0S,P0DT15H15M0S,P0DT15H30M0S,P0DT15H45M0S,P0DT16H0M0S,P0DT16H15M0S,P0DT16H30M0S,P0DT16H45M0S,P0DT17H0M0S,P0DT17H15M0S,P0DT17H30M0S,P0DT17H45M0S,P0DT18H0M0S,P0DT18H15M0S,P0DT18H30M0S,P0DT18H45M0S,P0DT19H0M0S,P0DT19H15M0S,P0DT19H30M0S,P0DT19H45M0S,P0DT20H0M0S,P0DT20H15M0S,P0DT20H30M0S,P0DT20H45M0S,P0DT21H0M0S,P0DT21H15M0S,P0DT21H30M0S,P0DT21H45M0S,P0DT22H0M0S,P0DT22H15M0S,P0DT22H30M0S,P0DT22H45M0S,P0DT23H0M0S,P0DT23H15M0S,P0DT23H30M0S,P0DT23H45M0S,P1DT0H0M0S,P1DT0H15M0S,P1DT0H30M0S,P1DT0H45M0S,P1DT1H0M0S,P1DT1H15M0S,P1DT1H30M0S,P1DT1H45M0S,P1DT2H0M0S,P1DT2H15M0S,P1DT2H30M0S,P1DT2H45M0S,P1DT3H0M0S,P1DT3H15M0S,P1DT3H30M0S,P1DT3H45M0S,P1DT4H0M0S,P1DT4H15M0S,P1DT4H30M0S,P1DT4H45M0S,P1DT5H0M0S,P1DT5H15M0S,P1DT5H30M0S,P1DT5H45M0S,P1DT6H0M0S,P1DT6H15M0S,P1DT6H30M0S,P1DT6H45M0S,P1DT7H0M0S,P1DT7H15M0S,P1DT7H30M0S,P1DT7H45M0S,P1DT8H0M0S,P1DT8H15M0S,P1DT8H30M0S,P1DT8H45M0S,P1DT9H0M0S,P1DT9H15M0S,P1DT9H30M0S,P1DT9H45M0S,P1DT10H0M0S,P1DT10H15M0S,P1DT10H30M0S,P1DT10H45M0S,P1DT11H0M0S,P1DT11H15M0S,P1DT11H30M0S,P1DT11H45M0S,P1DT12H0M0S
2020-12-09T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.22,0.43,0.63,0.84,7.46,14.09,20.71,27.33,34.91,42.49,50.07,57.94,70.0,82.05,94.11,106.16,90.25,74.34,58.42,42.51,45.9,49.3,52.69,55.41,48.66,41.9,35.15,28.4,27.0,25.61,24.21,22.82,17.77,12.73,7.68,2.92,2.19,1.46,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.07,0.1,2.11,4.12,6.13,8.14,15.2,22.26,29.32,36.2,40.57,44.94,49.31,53.68,59.9,66.12,72.34,78.57,,
2020-12-10T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.03,0.81,1.58,2.36,3.13,7.63,12.14,16.64,21.23,27.01,32.79,38.58,44.36,61.44,78.51,95.59,112.67,112.39,112.11,111.84,111.9,116.72,121.54,126.36,131.18,106.35,81.51,56.67,31.83,24.4,16.97,9.55,2.58,1.93,1.29,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.05,1.36,2.67,3.97,5.28,10.45,15.63,20.8,25.56,24.53,23.5,22.48,21.45,26.12,30.79,35.45,40.12,,
2020-12-11T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.11,0.89,1.67,2.45,3.23,4.53,5.83,7.13,8.46,10.21,11.96,13.71,15.46,13.56,11.67,9.77,7.87,12.61,17.35,22.09,26.56,27.26,27.95,28.65,29.35,24.29,19.23,14.17,9.11,6.8,4.5,2.2,0.05,0.04,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.04,1.5,2.96,4.43,5.89,5.91,5.93,5.95,7.69,33.5,59.3,85.11,110.91,131.11,151.32,171.52,191.72,,
2020-12-12T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.1,1.28,2.46,3.63,4.81,19.35,33.89,48.43,61.72,57.55,53.39,49.22,45.05,40.75,36.46,32.16,27.86,26.59,25.32,24.05,22.71,20.46,18.22,15.97,13.72,11.78,9.83,7.88,5.94,4.79,3.64,2.49,1.39,1.04,0.7,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.12,0.16,2.35,4.54,6.73,8.92,16.33,23.74,31.15,38.15,39.42,40.69,41.96,43.23,39.74,36.25,32.76,29.27,,
2020-12-13T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.1,0.13,2.1,4.06,6.03,7.99,13.23,18.47,23.7,28.9,33.62,38.33,43.05,47.76,51.51,55.25,58.99,62.74,54.69,46.65,38.6,30.86,27.41,23.95,20.49,17.03,14.1,11.16,8.23,5.29,4.07,2.85,1.62,0.48,0.36,0.24,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.04,1.08,2.12,3.16,4.19,9.75,15.3,20.86,26.9,39.77,52.64,65.52,78.39,73.94,69.49,65.03,60.58,,
2020-12-14T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.14,0.19,1.37,2.55,3.73,4.91,8.94,12.98,17.01,21.17,27.04,32.91,38.78,44.65,36.45,28.25,20.05,11.85,11.74,11.62,11.51,11.65,15.27,18.89,22.5,26.12,23.9,21.67,19.44,17.22,13.18,9.13,5.09,1.3,0.98,0.65,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.13,1.08,2.03,2.98,3.92,4.96,5.99,7.03,8.41,14.63,20.85,27.07,33.29,44.3,55.32,66.33,77.35,,
2020-12-15T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.07,1.87,3.68,5.48,7.29,10.45,13.61,16.76,20.1,25.89,31.68,37.46,43.25,47.86,52.47,57.08,61.68,88.17,114.66,141.15,165.02,152.21,139.4,126.6,113.79,103.35,92.92,82.49,72.05,56.14,40.22,24.3,9.29,6.97,4.65,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.11,0.16,0.22,3.32,6.42,9.52,12.62,20.2,27.78,35.35,42.98,51.3,59.62,67.94,76.26,80.35,84.43,88.52,92.61,,
2020-12-16T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.11,0.17,0.22,3.83,7.43,11.03,14.63,22.09,29.55,37.02,44.49,52.11,59.73,67.36,74.98,80.57,86.16,91.75,97.34,97.85,98.37,98.88,98.99,93.42,87.84,82.26,76.68,63.79,50.89,37.99,25.1,19.42,13.74,8.07,2.72,2.04,1.36,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.15,0.22,0.3,4.38,8.47,12.56,16.65,25.65,34.66,43.66,51.53,43.61,35.69,27.77,19.84,34.73,49.61,64.5,79.39,,
2020-12-17T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.12,0.16,3.27,6.37,9.48,12.58,20.94,29.3,37.66,45.71,49.44,53.17,56.9,60.63,74.92,89.21,103.5,117.79,136.39,154.98,173.58,189.71,171.49,153.27,135.05,116.82,109.23,101.63,94.04,86.44,67.82,49.19,30.57,12.97,9.73,6.48,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.12,0.15,2.96,5.77,8.57,11.38,16.0,20.63,25.25,30.19,39.5,48.81,58.12,67.43,76.56,85.68,94.8,103.92,,
2020-12-18T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.24,0.35,0.46,11.56,22.65,33.75,44.84,65.72,86.6,107.48,127.66,138.13,148.61,159.08,169.55,181.52,193.49,205.46,217.44,226.82,236.2,245.58,253.44,240.08,226.72,213.36,200.0,177.06,154.12,131.18,108.23,84.46,60.69,36.91,14.49,10.86,7.24,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.21,0.31,0.42,2.29,4.16,6.03,7.9,11.67,15.44,19.21,22.6,20.67,18.73,16.8,14.86,15.56,16.27,16.97,17.67,,
2020-12-19T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.14,0.19,1.19,2.18,3.18,4.17,5.19,6.21,7.23,8.33,10.54,12.74,14.94,17.14,19.02,20.9,22.78,24.66,25.96,27.26,28.57,29.8,30.09,30.38,30.66,30.95,26.49,22.02,17.55,13.09,11.79,10.48,9.18,7.84,5.88,3.92,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,2.72,5.41,8.11,10.81,22.86,34.92,46.97,59.57,79.86,100.15,120.43,140.72,137.84,134.96,132.07,129.19,,
2020-12-20T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.15,0.19,2.08,3.97,5.87,7.76,16.6,25.45,34.29,43.44,56.79,70.14,83.49,96.84,106.83,116.82,126.82,136.81,138.98,141.16,143.33,145.65,150.02,154.38,158.75,163.11,140.64,118.17,95.7,73.23,56.93,40.63,24.34,8.98,6.73,4.49,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.02,0.56,1.1,1.63,2.17,3.16,4.14,5.13,6.11,6.94,7.77,8.6,9.43,11.35,13.27,15.19,17.11,,
2020-12-21T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.03,0.18,0.32,0.47,0.62,1.44,2.27,3.1,3.91,4.44,4.97,5.51,6.04,6.36,6.68,7.01,7.33,7.48,7.63,7.79,7.99,8.82,9.65,10.48,11.31,8.69,6.07,3.45,0.84,0.66,0.49,0.32,0.16,0.12,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.3,0.45,0.6,1.3,2.0,2.69,3.42,4.58,5.73,6.89,8.04,9.47,10.89,12.32,13.74,,
2020-12-22T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.13,0.2,0.26,1.1,1.93,2.76,3.57,3.94,4.32,4.69,5.07,7.14,9.21,11.28,13.36,12.28,11.2,10.12,9.11,8.91,8.71,8.51,8.31,6.98,5.65,4.32,2.99,2.39,1.79,1.19,0.62,0.47,0.31,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.19,0.29,0.38,1.13,1.88,2.63,3.57,7.2,10.83,14.46,18.09,18.16,18.22,18.29,18.35,,
2020-12-23T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.16,0.24,0.32,0.34,0.36,0.38,0.47,1.65,2.83,4.01,5.19,9.21,13.24,17.26,21.28,24.08,26.88,29.68,33.17,46.27,59.37,72.47,85.57,69.95,54.34,38.72,23.1,19.49,15.88,12.27,8.76,6.57,4.38,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.13,0.19,0.25,3.3,6.35,9.4,12.45,27.65,42.85,58.04,72.57,77.7,82.83,87.96,93.09,98.45,103.82,109.18,114.55,,
2020-12-24T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.14,0.21,0.27,0.76,1.25,1.74,2.23,3.5,4.78,6.05,7.7,14.74,21.77,28.81,35.85,38.09,40.34,42.59,44.83,45.42,46.01,46.61,46.56,37.65,28.74,19.83,10.92,12.44,13.96,15.48,17.01,14.92,12.84,10.76,8.67,6.5,4.34,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.18,0.27,0.36,9.19,18.02,26.85,35.68,51.43,67.18,82.93,98.61,113.3,127.98,142.66,157.35,173.29,189.23,205.17,221.12,,
2020-12-25T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.11,0.17,0.22,6.08,11.94,17.81,23.67,39.62,55.57,71.52,87.13,97.91,108.69,119.47,130.25,107.52,84.79,62.06,39.33,87.79,136.24,184.7,229.12,216.91,204.7,192.49,180.29,153.91,127.54,101.17,74.79,57.17,39.54,21.91,5.37,4.03,2.69,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.17,0.25,0.33,10.72,21.11,31.49,41.88,53.76,65.64,77.52,89.51,102.92,116.33,129.75,143.16,155.09,167.01,178.93,190.86,,
2020-12-26T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.11,0.16,0.22,10.89,21.56,32.24,42.91,53.41,63.92,74.42,85.0,96.69,108.38,120.07,131.76,138.77,145.77,152.77,159.77,140.63,121.5,102.37,83.99,76.29,68.58,60.88,53.17,44.04,34.91,25.78,16.65,14.83,13.0,11.18,9.32,6.99,4.66,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.13,0.25,0.38,0.5,1.01,1.52,2.03,2.58,3.71,4.83,5.96,7.09,10.01,12.94,15.87,18.8,,
2020-12-27T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.16,0.32,0.47,0.62,1.16,1.7,2.24,2.79,3.52,4.25,4.98,5.71,6.29,6.87,7.45,8.03,9.75,11.46,13.18,14.68,13.18,11.68,10.18,8.68,7.12,5.55,3.98,2.41,2.04,1.67,1.29,0.93,0.7,0.46,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.1,8.68,17.26,25.84,34.42,62.47,90.51,118.55,145.64,159.45,173.27,187.08,200.9,196.34,191.78,187.22,182.66,,
2020-12-28T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.15,0.22,0.29,7.66,15.04,22.42,29.79,52.24,74.69,97.14,119.39,138.9,158.41,177.91,197.42,189.46,181.49,173.53,165.57,166.0,166.43,166.87,164.8,127.7,90.6,53.5,16.41,13.36,10.32,7.27,4.23,3.39,2.55,1.72,0.92,0.69,0.46,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.04,2.64,5.24,7.84,10.43,15.85,21.27,26.69,32.09,37.1,42.11,47.12,52.13,43.45,34.77,26.1,17.42,,
2020-12-31T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.06,0.94,1.82,2.7,3.58,13.1,22.62,32.14,42.17,59.49,76.81,94.13,111.45,112.13,112.82,113.51,114.19,125.84,137.5,149.15,160.05,160.51,160.98,161.44,161.9,133.87,105.84,77.81,49.78,40.83,31.87,22.92,14.33,10.75,7.16,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.03,3.84,7.65,11.47,15.28,29.61,43.95,58.29,71.3,65.83,60.36,54.89,49.42,62.35,75.29,88.22,101.16,,
